id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
18448,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.5031152949000001,7,1,1,0,1,1,1,0,2,1,25,3,0.4,0.9357351156,-1.0,3.7416573868,0.8,0.9,0.9,3,1,8,2,10,3,10,5,1,4,10,0,1,0,0,0,0
18450,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0.6,0.4,0.5153882032,7,1,-1,0,-1,1,1,1,2,1,10,2,0.316227766,0.7155302028,0.3814446225,3.3166247904,0.8,0.4,0.2,2,2,6,3,9,1,12,3,0,0,3,0,1,1,1,1,0
18451,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,-1.0,7,1,-1,0,-1,11,1,1,2,1,103,1,0.316227766,0.6181651067,0.3583294573,3.3166247904,0.8,0.3,0.0,2,2,7,5,7,4,7,5,0,1,3,0,1,1,0,1,0
18452,0,2,1,7,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.9,1.3,0.5578978401,10,0,-1,1,0,17,1,1,0,1,104,3,0.4472135955,1.3124011179,0.4219004622,3.3166247904,0.9,0.0,0.9,2,1,8,5,10,2,3,9,3,2,7,0,1,0,1,0,0
18453,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,0.2,0.5344389582,7,1,1,0,1,1,1,1,2,1,65,1,0.316227766,0.5568691999000001,0.2880972058,2.8284271247,0.7,0.7,0.1,2,2,8,2,9,1,9,6,2,2,7,0,0,1,0,1,1
18454,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.9,1.3,1.5335824073,11,1,-1,0,-1,0,1,0,1,1,86,3,0.4,1.0636557885,-1.0,3.6055512755,0.5,0.4,0.5,3,2,9,3,8,2,11,6,1,2,12,0,0,1,0,0,0
18461,1,1,1,6,1,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.7,0.4,1.0268276389,11,1,-1,0,-1,10,1,1,2,1,28,3,0.3741657387,0.663760885,0.3788139385,2.2360679775,0.5,0.2,0.9,2,0,9,6,9,3,5,5,1,4,4,0,1,1,0,0,0
18462,0,0,1,5,0,3,1,0,0,0,0,0,0,0,0,13,1,0,0,0.2,0.3,-1.0,7,1,-1,0,-1,0,1,1,2,1,43,3,0.4,0.5968062382,0.416533312,1.7320508076,0.1,0.8,0.5,2,1,6,5,11,6,12,5,1,5,6,0,1,1,1,0,1
18463,0,0,1,5,1,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0.5,0.3,1.0274361294,6,0,-1,0,1,15,1,1,0,1,5,2,0.4242640687,0.7445393495,0.3958535083,2.0,0.7,0.8,0.4,3,1,6,4,9,3,10,3,2,0,4,0,1,0,0,0,0
18464,0,7,1,3,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.7,0.7,0.779823698,11,0,0,1,0,9,1,1,2,1,104,2,0.5744562647,0.9979938555,0.4057092555,3.1622776602,0.7,0.4,0.9,4,1,6,1,9,2,5,7,0,5,12,0,1,1,0,1,1
18467,0,1,4,8,0,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.4,0.2,0.6128825336,6,1,-1,2,1,11,1,1,0,1,14,0,0.3741657387,0.6808629672,0.4302324953,3.0,0.7,0.1,0.4,3,2,8,3,9,3,8,4,1,1,8,0,0,1,1,1,0
18470,0,2,1,8,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.4,0.0,0.7917543811,7,1,-1,0,-1,1,1,1,2,1,65,3,0.316227766,0.6181985292000001,0.3521363372,3.1622776602,0.4,0.1,0.1,3,1,10,3,8,2,9,2,0,0,6,0,1,1,0,0,0
18471,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.2,0.1,-1.0,7,1,1,0,0,1,1,0,2,1,80,3,0.316227766,0.8035432896,-1.0,3.7416573868,0.2,0.0,0.6,2,4,8,2,9,4,7,5,2,4,7,0,1,1,0,1,0
18472,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0.1,0.2,-1.0,11,0,1,0,0,11,1,0,2,1,3,2,0.4242640687,1.1950742568,0.3789459064,3.6055512755,0.6,0.9,0.9,3,4,8,5,8,1,12,2,1,4,4,0,1,1,0,0,0
18473,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.4,0.0,0.5402545696,7,1,0,0,0,14,1,1,3,1,104,2,0.4459820624000001,0.6539454321,0.3405877273,2.0,0.4,0.3,0.6,3,2,5,5,11,4,10,5,0,2,8,0,1,0,1,0,0
18476,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.4,0.0,0.6087897831,7,1,0,0,0,11,1,1,2,1,104,3,0.4472135955,0.9190927075,0.360970913,3.3166247904,0.5,0.3,0.0,4,4,8,3,10,0,9,6,1,1,12,0,1,1,0,0,0
18482,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.8,0.3,0.5673402859000001,7,1,-1,0,-1,11,1,0,2,1,2,3,0.4242640687,0.9812077227,0.3466987165,3.7416573868,0.4,0.2,0.5,1,2,7,3,8,4,6,5,3,1,6,0,0,0,1,0,0
18487,0,1,3,5,1,6,0,1,0,0,0,0,0,0,0,2,1,0,0,0.3,0.0,0.8268917704000001,6,1,-1,0,1,14,1,1,0,1,60,1,0.316227766,0.6072053583,0.34727510710000004,3.0,0.3,0.9,0.1,3,2,6,2,9,3,7,8,2,2,11,1,1,0,0,0,0
18490,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.7,0.3,0.9280355597,10,1,-1,0,0,11,1,1,0,1,103,2,0.316227766,0.7698341562000001,0.3583294573,3.7416573868,0.7,0.2,0.8,4,1,7,2,9,2,8,13,3,3,13,0,1,0,1,1,0
18494,0,0,3,8,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.0,0.7,1.0148891565,6,1,-1,0,1,7,1,1,0,1,92,3,0.3741657387,0.7143308722,0.3926830783,3.1622776602,0.6,0.5,0.0,2,2,7,6,8,3,8,3,5,0,5,0,0,1,0,0,0
18497,0,0,1,8,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.9,1.0,1.3259430606,6,1,-1,1,1,17,0,1,0,1,104,2,0.331662479,0.6356977035,-1.0,3.4641016151,0.1,0.1,0.3,3,2,9,3,10,0,11,1,1,3,6,0,1,1,1,1,0
18498,0,1,1,4,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.8,0.9,1.1051018053,10,1,-1,0,1,0,1,1,0,1,88,3,0.4,0.7176206093,0.3974921383,2.6457513111,0.1,0.6,0.9,2,5,10,4,10,3,7,8,1,5,11,0,1,1,0,0,0
18499,0,0,2,1,1,3,0,1,0,0,0,0,0,0,0,3,0,0,1,0.1,0.1,-1.0,7,1,-1,0,-1,11,1,0,0,1,103,3,0.316227766,0.7662023987000001,0.3583294573,3.7416573868,0.0,0.4,0.9,3,3,7,1,12,4,5,7,1,2,9,0,1,1,0,0,0
18500,0,0,3,5,1,0,1,0,0,0,0,0,0,0,0,13,0,1,0,0.1,0.2,-1.0,7,1,-1,0,-1,1,1,1,2,1,65,3,0.3152776554,0.5029664070000001,0.3521363372,1.7320508076,0.7,0.7,0.5,0,0,7,2,10,3,8,9,2,1,10,0,1,1,0,1,0
18504,0,1,1,9,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.7,0.3,0.8562271895,6,1,-1,0,1,1,1,1,0,1,64,1,0.316227766,0.575157183,0.3619392214,2.6457513111,0.4,0.2,0.9,1,2,8,4,10,1,6,5,3,0,9,0,1,0,0,0,0
18505,0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0.5,0.2,0.5645794895,11,1,1,0,1,0,1,1,2,1,87,3,0.316227766,0.7477652656999999,0.2944486373,3.6055512755,0.9,0.4,0.7,5,2,9,4,8,3,4,2,1,5,11,0,1,1,0,1,0
18507,0,2,1,6,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0.5,0.3,0.9130991184,11,1,-1,0,-1,14,1,1,2,1,82,3,0.3160696126,0.5866630666,0.3651027253,2.4494897428,0.6,0.1,0.6,1,3,8,4,9,1,8,2,0,6,6,0,1,1,0,1,0
18512,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0.9,0.6,0.8689073598,11,1,1,0,1,7,1,1,1,1,92,3,0.3741657387,0.71656896,0.3278719262,3.1622776602,0.0,0.6,0.6,2,2,9,5,8,1,10,1,1,3,14,0,0,1,1,0,1
18514,0,2,1,3,1,0,0,0,1,0,0,0,0,0,0,12,0,1,0,0.3,0.0,0.6159342497,6,1,-1,0,-1,1,1,1,3,1,10,2,0.316227766,0.6231750215,0.3820994635,2.6457513111,0.3,0.6,0.5,4,2,7,3,10,5,10,2,2,2,4,0,0,0,0,0,0
18515,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.1,0.0,-1.0,7,1,1,1,0,12,1,1,2,1,104,2,0.3741657387,0.7743565711,0.331662479,3.4641016151,0.7,0.2,0.2,3,0,6,3,7,2,4,4,1,4,9,0,0,1,0,0,0
18523,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0.4,0.0,0.5528336097,11,1,-1,0,-1,0,1,1,2,1,43,3,0.4,0.6189834375,0.3663331817,2.4494897428,0.4,0.0,0.1,3,3,7,4,9,3,4,3,2,3,12,0,0,0,0,0,0
18524,0,2,1,2,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0.7,1.4,1.0520812706,7,0,-1,0,-1,11,1,1,2,1,7,3,0.4242640687,0.8169182162,0.4129164564,3.1622776602,0.4,0.6,0.9,2,0,6,3,6,1,10,9,2,5,4,0,1,1,0,0,0
18528,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,0.2,0.4924428901,11,1,-1,2,-1,1,1,1,2,1,90,0,0.3741657387,0.7746366784000001,0.4213074887,3.1622776602,0.8,0.9,0.3,2,1,7,5,8,3,7,9,3,6,8,0,1,0,1,0,0
18531,0,4,1,3,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0.9,0.5,0.8181534086,11,1,0,0,0,0,1,1,2,1,78,3,0.4,0.9404423524,0.3287856445,3.7416573868,0.4,0.3,0.8,3,1,7,2,11,5,11,1,0,2,6,0,0,0,0,1,0
18537,1,5,1,8,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0.9,1.5,1.723006094,11,0,1,9,1,10,1,1,2,1,81,3,0.4472135955,1.0399459617,0.3908964057,2.8284271247,0.7,0.8,0.9,2,2,6,3,10,1,6,3,0,5,13,0,1,0,0,0,0
18539,0,5,3,2,1,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.8,1.3,1.5493950432,11,1,1,0,0,9,1,0,2,1,21,3,0.316227766,0.8583209633,0.3130495168,3.7416573868,0.2,0.9,0.5,4,4,8,5,9,2,7,2,1,4,8,0,0,0,1,1,0
18540,0,3,3,5,1,6,0,1,0,0,0,0,0,0,0,12,0,1,0,0.6,1.0,1.0836858401,11,1,1,1,0,12,1,1,2,1,104,3,0.3741657387,0.7684776192,0.32557641190000003,3.4641016151,0.0,0.6,0.1,2,2,7,4,10,2,6,8,3,3,7,0,1,1,0,0,0
18547,0,0,1,6,0,1,1,0,0,0,0,0,0,0,0,6,1,0,0,0.3,0.0,0.7128288715000001,7,1,-1,0,-1,0,1,0,2,1,78,3,0.4,0.8696441754,0.3848376281000001,3.6055512755,0.9,0.8,0.6,1,2,7,6,6,4,11,3,1,2,4,0,1,0,0,1,0
18548,0,0,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.6,0.2,0.6480740697999999,7,1,1,0,0,11,1,0,2,1,11,2,0.316227766,0.7463963009000001,0.30331501780000003,3.6055512755,0.5,0.2,0.2,3,1,7,1,9,2,4,3,2,4,8,0,1,0,1,0,0
18551,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.2,0.3,-1.0,11,1,-1,0,-1,0,1,1,2,1,39,3,0.3160696126,0.6802557856,0.3744329045000001,3.0,0.3,0.3,0.2,3,2,8,3,10,2,6,5,1,7,4,0,1,1,0,0,0
18552,0,5,2,1,1,0,0,1,0,0,0,0,0,0,0,8,0,1,0,0.7,1.1,1.1104616157,10,1,-1,0,1,4,1,1,0,1,48,1,0.316227766,0.6571287407,0.3748332963,3.3166247904,0.9,0.0,0.3,2,3,6,4,12,0,7,7,3,6,14,0,1,1,0,1,0
18556,0,1,1,8,1,2,0,0,0,1,0,0,0,0,0,6,1,0,0,0.9,0.2,0.5517019123,7,1,-1,0,-1,11,1,1,2,1,7,3,0.4242640687,0.7190443612,0.4129164564,2.6457513111,0.6,0.1,0.0,3,1,8,3,8,5,8,5,1,0,9,0,1,0,0,1,0
18567,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,10,0,1,0,0.5,0.2,0.6717514420999999,11,1,-1,0,-1,11,1,0,2,1,36,3,0.3741657387,0.8886567075,0.3793415348,3.6055512755,0.9,0.4,0.6,4,2,8,3,5,1,10,2,1,3,8,0,1,0,1,0,0
18569,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,1.0,0.90346555,7,1,-1,0,-1,14,1,1,0,1,29,3,0.4,0.6974718218000001,0.3984971769,2.8284271247,0.6,0.4,0.8,4,0,6,4,9,4,10,9,1,7,12,0,1,1,0,0,0
18571,0,1,2,2,1,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0.8,0.3,0.8525696452,5,1,-1,0,-1,4,0,1,2,1,48,1,0.316227766,0.59144067,0.3943348831,3.0,0.3,0.5,0.1,2,4,10,4,9,2,9,5,2,2,9,0,0,1,1,0,0
18573,0,4,1,2,0,3,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,0.2,0.535023364,7,1,-1,0,-1,1,1,1,2,1,10,2,0.3160696126,0.5908216719,0.4306971093,2.2360679775,0.9,0.7,0.0,2,1,7,5,10,1,10,8,0,2,8,0,0,1,0,1,0
18575,0,5,1,7,0,6,0,1,0,0,0,0,0,0,0,9,0,1,0,0.8,0.6,1.3946325681,11,0,1,9,1,16,-1,0,2,1,104,3,0.5916079783,1.8034703117,0.4415880433,3.7416573868,0.6,0.9,0.0,4,3,7,1,9,2,7,5,1,1,6,0,0,1,1,1,0
18576,0,2,1,5,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,0.7,0.3,0.6077622891,7,1,-1,0,-1,0,1,1,0,1,32,1,0.316227766,0.6200006665,0.3615245497,3.0,0.7,0.9,0.5,4,3,7,4,10,4,13,3,2,4,7,0,1,1,1,1,0
18578,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,0.2,0.5814851675,7,1,-1,0,-1,1,1,1,1,1,25,3,0.3741657387,0.7942848543000001,-1.0,3.6055512755,0.4,0.8,0.2,3,4,10,4,8,4,10,8,0,3,5,0,0,1,0,0,0
18582,0,5,1,8,0,0,0,0,1,0,0,0,0,0,0,12,0,1,0,0.8,1.7,1.5,11,0,1,0,0,1,1,1,2,1,104,2,0.4358898944,0.8652258101000001,0.3626292873,3.1622776602,0.6,0.2,0.6,1,2,9,2,10,3,5,6,1,4,9,0,1,0,0,1,0
18585,0,2,1,5,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.4,0.2,0.5884301148,7,1,-1,0,-1,4,1,1,2,1,104,3,0.4,0.6355189199,0.3917907605,2.8284271247,0.5,0.9,0.0,2,3,7,3,8,3,6,5,2,4,8,1,1,1,0,1,1
18586,0,1,1,5,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,0.1,-1.0,6,1,-1,0,0,1,1,0,0,1,85,2,0.3741657387,1.0177758931,0.3996248241,3.6055512755,0.7,0.0,0.7,2,2,6,3,9,0,5,7,0,2,12,0,0,0,0,0,0
18587,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0.6,0.2,0.8877640452,7,1,0,0,0,0,1,1,2,1,87,3,0.316227766,0.7437202664,0.2944486373,3.6055512755,0.9,0.3,0.5,2,3,10,6,11,2,6,5,0,1,5,0,1,1,0,0,0
18591,0,1,1,3,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0.5,0.2,0.5662375826,11,1,-1,0,-1,11,1,1,0,1,44,3,0.4472135955,0.7553391226,0.4062019202,3.0,0.1,0.6,0.2,2,2,6,5,9,4,9,2,0,4,8,0,1,0,1,0,1
18592,0,2,3,4,1,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0.9,0.5,0.8038967595000001,7,1,-1,0,-1,11,1,1,2,1,103,3,0.316227766,0.6063200202000001,0.3583294573,2.8284271247,0.6,0.2,0.3,3,2,7,4,9,1,8,10,2,2,5,0,1,1,0,1,0
18594,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0.6,0.5,0.7228416147,7,1,-1,0,-1,0,1,1,2,1,43,3,0.4,0.5918174836,0.416533312,2.0,0.0,0.5,0.6,2,0,8,5,8,3,7,4,0,5,7,0,1,0,0,0,0
18600,0,1,1,5,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.4,0.5,1.1274972284,11,1,-1,0,-1,1,1,1,2,1,91,3,0.4179712909,0.9745734392,0.3657868232,3.4641016151,0.8,0.0,0.5,1,1,8,2,8,3,6,3,3,3,10,0,1,0,0,1,0
18601,0,4,2,1,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0.0,0.0,-1.0,7,1,-1,0,-1,0,1,1,2,1,32,1,0.3160696126,0.5446774768,0.366469644,2.2360679775,0.7,0.0,0.9,3,0,8,3,11,4,11,6,2,3,5,0,0,1,1,0,0
18602,0,6,1,5,1,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0.3,0.0,0.66473679,9,0,1,0,1,11,1,0,2,1,69,3,0.4242640687,1.2183611639,0.3535533906,3.6055512755,0.3,0.5,0.2,2,3,9,3,9,4,8,7,0,2,10,1,1,1,1,1,1
18603,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0.6,0.1,0.503736042,7,1,0,0,0,11,0,1,2,1,103,3,0.316227766,0.7099644968000001,0.2887905816,3.6055512755,0.2,0.1,0.1,1,3,8,4,10,4,9,7,0,3,8,1,0,0,0,1,0
18607,0,5,2,1,1,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.9,1.3,1.5194571399,11,1,-1,0,-1,11,1,1,2,1,101,3,0.3741657387,0.7832307534999999,0.3850973903,3.3166247904,0.7,0.5,0.6,1,1,8,3,9,1,13,6,1,1,5,0,1,0,1,0,0
18608,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.9,0.3,0.6841966092,7,1,0,0,0,10,1,1,2,1,28,3,0.3741657387,0.7362513944,0.3248076354,2.8284271247,0.6,0.7,0.9,1,3,8,4,8,3,9,7,1,1,11,0,0,1,0,0,0
18609,0,1,1,11,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.1,0.1,-1.0,7,1,1,2,1,1,1,1,0,1,90,0,0.3741657387,0.6954991073000001,0.3241913015,2.8284271247,0.9,0.6,0.4,3,3,7,3,10,5,9,4,2,2,10,0,0,1,0,0,0
18612,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.7,0.3,0.9072623656,11,1,-1,0,-1,1,1,1,2,1,10,2,0.316227766,0.7049265831,0.3814446225,3.1622776602,0.3,0.5,0.1,3,1,5,4,11,2,10,3,1,3,10,0,1,1,0,1,0
18614,0,1,3,6,1,6,0,1,0,0,0,0,0,0,0,7,1,0,0,0.9,1.7,1.9303497092,1,0,-1,0,-1,0,0,1,0,1,22,3,0.316227766,0.7771265146999999,0.374566416,3.4641016151,0.4,0.7,0.1,3,4,8,5,9,3,5,11,3,0,10,1,0,1,0,0,0
18616,0,1,1,9,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.4,0.0,0.7411983540000001,7,1,1,0,1,0,1,1,0,1,32,3,0.316227766,0.6010665452,0.2944486373,2.6457513111,0.8,0.0,0.7,1,3,10,2,9,5,10,6,1,7,7,0,0,1,1,0,0
18618,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.9,1.6,1.4547336526,11,1,-1,0,-1,1,1,0,2,1,74,3,0.4,0.8891680576000001,0.3784177586,3.6055512755,0.9,0.1,0.6,4,3,7,0,9,1,7,6,3,1,5,0,1,1,1,0,0
18619,0,2,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.2,0.6383572667,7,1,-1,0,-1,14,1,1,1,1,82,3,0.3160696126,0.5667983156,0.3702701716,1.7320508076,0.6,0.4,0.4,1,1,8,1,10,6,6,8,1,3,10,0,0,0,0,1,0
18621,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.9,0.3,0.5172040216,11,1,-1,0,-1,6,1,1,2,1,26,3,0.3741657387,0.6621090769,0.354682957,2.8284271247,0.8,0.3,0.1,2,2,8,3,9,3,7,5,0,3,5,0,0,1,0,0,1
18622,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.2,0.4670385423,4,1,-1,0,0,1,0,1,0,1,64,1,0.3160696126,0.5240891351,0.3640054945,2.0,0.6,0.9,0.7,2,1,8,3,8,2,11,4,0,3,3,0,1,0,0,0,1
18623,0,5,1,11,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.9,0.3,0.6923691212,7,1,1,0,1,1,1,1,0,1,10,2,0.316227766,0.5591093862,0.3185906464,2.2360679775,0.1,0.4,0.4,2,3,9,3,9,3,10,7,2,4,8,0,1,0,1,0,0
18627,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.5,0.2,0.6533567173,7,1,1,0,0,4,1,0,2,1,12,3,0.4,0.9097156944,0.3248076354,3.7416573868,0.0,0.7,0.2,2,1,10,1,10,2,15,4,3,1,6,1,1,0,0,0,1
18630,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,9,0,1,0,0.9,0.4,0.6269968102000001,7,1,-1,0,-1,0,0,0,1,1,22,3,0.316227766,0.8286078137999999,0.374566416,3.6055512755,0.2,0.5,0.5,4,2,8,3,10,2,5,6,3,1,8,0,0,1,1,1,0
18634,0,5,1,5,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,0.5,0.8388980868000001,6,1,-1,0,1,11,1,1,0,1,99,2,0.3155946768,0.5223318663000001,0.3734969879,1.0,0.5,0.8,0.5,3,2,8,3,10,4,10,5,3,2,5,0,1,0,0,0,0
18639,0,5,1,7,1,0,0,0,1,0,0,0,0,0,0,9,0,1,0,0.7,1.2,0.9601432185,11,0,1,0,1,11,1,1,2,1,3,2,0.4242640687,1.0947942182,0.3789459064,3.4641016151,0.7,0.7,0.3,3,2,8,3,11,1,10,5,2,6,8,0,1,1,0,1,0
18640,0,0,1,4,0,3,0,0,0,1,0,0,0,0,0,6,1,0,0,0.7,0.2,0.6819090848,11,1,0,0,0,11,1,1,3,1,99,2,0.316227766,0.5967196831,0.30331501780000003,2.8284271247,0.5,0.3,0.4,2,2,6,2,10,2,15,7,2,5,5,0,0,1,0,0,1
18643,0,0,2,0,0,6,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,1.3,1.6403124702,10,1,-1,0,1,0,1,1,0,1,86,3,0.399374511,0.6510798405,0.4062019202,1.4142135624,0.1,0.0,0.9,1,1,9,2,11,3,5,5,0,2,13,0,1,0,0,1,0
18644,0,5,1,6,1,4,0,0,1,0,0,0,0,0,0,7,1,0,0,0.9,1.0,1.0968705484,11,1,-1,0,-1,7,1,1,2,1,92,3,0.3741657387,0.6360388782,0.3926830783,2.6457513111,0.7,0.2,0.8,4,0,9,4,9,1,4,6,3,4,5,0,1,1,1,0,0
18646,0,5,1,5,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.9,0.8,1.1183134623,10,1,-1,0,1,1,1,1,0,1,74,3,0.3741657387,0.7044721369,0.3861346915,3.0,0.7,0.5,0.8,1,2,7,5,9,2,7,3,3,3,9,0,1,1,1,1,1
18650,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0.4,0.6,0.9778803608,11,1,0,0,0,14,1,1,2,1,104,2,0.3997499218,0.6557596062,0.2109502311,2.4494897428,0.9,0.9,0.2,2,3,9,4,10,1,5,5,4,0,12,0,0,1,0,0,0
18652,0,1,1,4,1,3,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,0.9,1.1805718953,7,1,-1,0,-1,14,1,1,2,1,68,3,0.4,0.9052532635,0.4074309757,3.3166247904,0.1,0.7,0.2,1,1,6,4,9,4,8,4,1,1,5,0,1,1,0,1,0
18653,0,1,1,6,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.8,1.5,0.8821139382,11,1,-1,0,-1,6,1,1,2,1,26,3,0.3741657387,0.6071032698,0.3907684737,2.6457513111,0.3,0.5,0.9,4,1,6,4,11,3,10,4,3,0,6,0,1,1,0,0,0
18655,0,2,2,4,1,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0.5,0.1,0.5244044241,8,1,1,0,0,1,1,1,0,1,10,2,0.316227766,0.535419045,0.3185906464,2.0,0.8,0.5,0.9,2,2,7,2,8,3,12,4,1,4,4,0,0,0,0,0,0
18657,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.6,0.0,0.6576473219,11,1,-1,0,-1,1,1,0,2,1,51,2,0.3741657387,0.8803056381000001,0.4017461885,3.6055512755,0.9,0.3,0.9,1,1,5,3,10,2,7,2,0,1,10,0,0,1,0,0,0
18660,0,1,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9,0.8,1.0271319292,7,1,-1,0,-1,7,1,1,1,1,79,3,0.3872983346,0.9157934734,0.39,3.6055512755,0.2,0.2,0.6,2,3,9,4,11,4,11,7,0,3,8,0,1,0,1,0,0
18662,0,0,1,6,1,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0.7,0.4,0.7814249804000001,9,1,1,0,1,10,1,0,1,1,28,3,0.3741657387,1.0310269293,0.3248076354,3.7416573868,0.1,0.1,0.5,3,2,8,6,10,2,8,3,1,3,8,0,1,1,1,0,0
18666,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.8,0.6,0.7603453162999999,7,1,-1,0,-1,1,1,1,2,1,64,3,0.316227766,0.6757303976000001,0.3619392214,3.3166247904,0.3,0.2,0.7,2,1,7,4,9,2,6,6,1,5,6,0,1,1,0,0,0
